InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538852,22804,CANDLEHOLDER PINK HANGING HEART,4,12/14/2010 13:33,2.95,17372.0,United Kingdom
543397,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2/8/2011 10:32,4.95,17859.0,United Kingdom
561088,23201,JUMBO BAG ALPHABET,10,7/25/2011 9:50,2.08,15144.0,United Kingdom
558641,22670,FRENCH WC SIGN BLUE METAL,12,7/1/2011 9:19,1.25,17865.0,United Kingdom
571270,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,3,10/16/2011 12:09,1.25,12940.0,United Kingdom
544103,22523,CHILDS GARDEN FORK PINK,1,2/16/2011 10:33,0.85,17961.0,United Kingdom
538566,21790,VINTAGE SNAP CARDS,1,12/13/2010 11:21,1.66,,United Kingdom
549009,21474,,-8,4/5/2011 14:39,0.0,,United Kingdom
550016,23232,WRAP VINTAGE PETALS  DESIGN,25,4/14/2011 10:54,0.42,15416.0,United Kingdom
548165,21558,SKULL LUNCH BOX WITH CUTLERY ,1,3/29/2011 13:44,4.96,,United Kingdom
577541,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,11/20/2011 14:31,2.95,16899.0,United Kingdom
552683,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,5/10/2011 15:09,0.83,,United Kingdom
575137,21718,RED METAL BEACH SPADE ,12,11/8/2011 15:13,1.25,13090.0,United Kingdom
554139,22487,WHITE WOOD GARDEN PLANT LADDER,4,5/23/2011 10:34,8.5,14911.0,EIRE
551546,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,5/3/2011 9:34,1.65,18062.0,United Kingdom
557442,22634,CHILDS BREAKFAST SET SPACEBOY ,1,6/20/2011 12:53,9.95,14808.0,United Kingdom
543826,35095B,RED VICTORIAN FABRIC OVAL BOX,2,2/14/2011 9:41,0.83,,United Kingdom
564760,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,2,8/30/2011 10:47,7.46,,United Kingdom
546117,22021,BLUE FELT EASTER EGG BASKET,3,3/9/2011 13:56,1.65,16771.0,United Kingdom
547350,22149,FELTCRAFT 6 FLOWER FRIENDS,6,3/22/2011 12:05,2.1,17272.0,United Kingdom
C546854,20726,LUNCH BAG WOODLAND,-1,3/17/2011 13:55,1.45,17511.0,United Kingdom
570700,23174,REGENCY SUGAR BOWL GREEN,4,10/12/2011 9:29,4.15,14156.0,EIRE
550579,10125,MINI FUNKY DESIGN TAPES,20,4/19/2011 11:52,0.85,13266.0,United Kingdom
565617,85087,CANDY SPOT CUSHION COVER,1,9/5/2011 15:30,3.29,,United Kingdom
567610,22582,PACK OF 6 SWEETIE GIFT BOXES,144,9/21/2011 11:30,2.1,17511.0,United Kingdom
578308,23570,TRADITIONAL PICK UP STICKS GAME ,1,11/23/2011 16:09,1.25,12748.0,United Kingdom
541669,85129B,BEADED CRYSTAL HEART GREEN SMALL,12,1/20/2011 12:29,1.25,17315.0,United Kingdom
567967,23288,GREEN VINTAGE SPOT BEAKER,1,9/23/2011 9:39,0.85,15858.0,United Kingdom
566756,21675,BUTTERFLIES STICKERS,12,9/14/2011 15:54,0.85,12457.0,Switzerland
553009,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,5/12/2011 16:52,4.25,13601.0,United Kingdom
569687,21497,FANCY FONTS BIRTHDAY WRAP,25,10/5/2011 14:53,0.42,13709.0,United Kingdom
561685,23206,LUNCH BAG APPLE DESIGN,10,7/28/2011 19:46,1.65,14315.0,United Kingdom
547960,21558,SKULL LUNCH BOX WITH CUTLERY ,2,3/28/2011 15:27,2.55,15644.0,United Kingdom
549743,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,4/12/2011 10:05,0.42,16186.0,United Kingdom
564536,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,3,8/25/2011 15:12,2.95,13159.0,United Kingdom
571737,22689,DOORMAT MERRY CHRISTMAS RED ,2,10/19/2011 10:31,8.25,14367.0,United Kingdom
537434,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,12/6/2010 16:57,5.91,,United Kingdom
571286,23333,IVORY WICKER HEART MEDIUM,5,10/16/2011 14:35,1.25,14547.0,United Kingdom
555393,23138,SINGLE WIRE HOOK IVORY HEART,12,6/2/2011 17:00,1.45,14221.0,United Kingdom
545663,15060B,FAIRY CAKE DESIGN UMBRELLA,4,3/4/2011 14:52,3.75,13491.0,United Kingdom
545333,22502,PICNIC BASKET WICKER SMALL,1,3/1/2011 16:22,8.29,,United Kingdom
556876,22613,PACK OF 20 SPACEBOY NAPKINS,1,6/15/2011 11:56,0.85,16241.0,United Kingdom
579471,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,11/29/2011 15:08,3.75,,United Kingdom
556108,21455,PAINTED YELLOW WOODEN DAISY,1,6/8/2011 17:59,0.83,,United Kingdom
547918,84843,WHITE SOAP RACK WITH 2 BOTTLES,4,3/28/2011 12:49,5.95,15249.0,United Kingdom
575176,21948,SET OF 6 CAKE CHOPSTICKS,1,11/8/2011 18:29,2.46,,United Kingdom
550137,22692,DOORMAT WELCOME TO OUR HOME,10,4/14/2011 13:59,6.75,12477.0,Germany
544667,77101A,UNION FLAG WINDSOCK,288,2/22/2011 15:09,1.06,17511.0,United Kingdom
574678,23375,50'S CHRISTMAS PAPER GIFT BAG,10,11/6/2011 12:36,0.82,13365.0,United Kingdom
553725,21313,GLASS HEART T-LIGHT HOLDER ,12,5/18/2011 16:51,0.85,17047.0,United Kingdom
547365,22804,CANDLEHOLDER PINK HANGING HEART,12,3/22/2011 12:36,2.95,12775.0,Netherlands
552315,23176,ABC TREASURE BOOK BOX ,8,5/8/2011 16:10,2.25,12700.0,France
580997,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,12/6/2011 17:23,4.25,15023.0,United Kingdom
571737,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,10/19/2011 10:31,3.75,14367.0,United Kingdom
548659,22047,EMPIRE GIFT WRAP,25,4/1/2011 14:19,0.42,13418.0,United Kingdom
565150,84950,ASSORTED COLOUR T-LIGHT HOLDER,36,9/1/2011 14:26,0.55,14298.0,United Kingdom
557786,20726,LUNCH BAG WOODLAND,4,6/22/2011 16:01,1.65,15550.0,United Kingdom
555650,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,6/6/2011 13:48,0.55,14156.0,EIRE
560900,M,Manual,1,7/21/2011 17:33,2.95,,United Kingdom
577741,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,11/21/2011 13:40,3.75,12921.0,United Kingdom
565250,23202,JUMBO BAG VINTAGE LEAF,10,9/2/2011 10:42,2.08,13643.0,United Kingdom
572540,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,10/24/2011 16:17,3.29,,United Kingdom
575930,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,11/11/2011 17:58,1.63,,United Kingdom
543452,22933,BAKING MOULD EASTER EGG MILK CHOC,12,2/8/2011 12:14,2.95,16037.0,United Kingdom
562843,47593B,SCOTTIE DOGS BABY BIB,1,8/9/2011 17:37,0.83,,United Kingdom
572212,23162,REGENCY TEA STRAINER,48,10/21/2011 12:25,3.29,13918.0,United Kingdom
563033,21671,RED SPOT CERAMIC DRAWER KNOB,6,8/11/2011 14:48,1.25,16928.0,United Kingdom
559988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,7/14/2011 12:17,2.95,15402.0,United Kingdom
570409,22859,EASTER TIN BUNNY BOUQUET,6,10/10/2011 13:03,1.65,12682.0,France
563214,20728,LUNCH BAG CARS BLUE,1,8/14/2011 12:56,1.65,16370.0,United Kingdom
537434,15044B,BLUE PAPER PARASOL ,1,12/6/2010 16:57,5.91,,United Kingdom
563434,23201,JUMBO BAG ALPHABET,1,8/16/2011 12:21,2.08,14057.0,United Kingdom
564817,84659A,WHITE TRAVEL ALARM CLOCK,2,8/30/2011 12:02,2.46,,United Kingdom
576025,20655,QUEEN OF SKIES LUGGAGE TAG,2,11/13/2011 14:34,1.25,13232.0,United Kingdom
566606,23445,ICE CREAM BUBBLES,20,9/13/2011 16:33,0.83,15194.0,United Kingdom
578065,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,1,11/22/2011 15:41,0.83,,United Kingdom
538651,20675,BLUE POLKADOT BOWL,1,12/13/2010 15:07,1.25,15311.0,United Kingdom
554935,22555,PLASTERS IN TIN STRONGMAN,12,5/27/2011 13:30,1.65,14338.0,United Kingdom
560500,21136,PAINTED METAL PEARS ASSORTED,16,7/19/2011 11:08,1.69,17975.0,United Kingdom
566603,22190,LOCAL CAFE MUG,1,9/13/2011 16:12,2.46,,United Kingdom
570167,21917,SET 12 KIDS  WHITE CHALK STICKS,48,10/7/2011 14:04,0.42,15615.0,United Kingdom
567859,21833,CAMOUFLAGE LED TORCH,12,9/22/2011 13:51,1.69,12936.0,United Kingdom
544996,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,2/25/2011 11:53,2.95,12474.0,Germany
548993,22807,SET OF 6 T-LIGHTS TOADSTOOLS,72,4/5/2011 13:56,2.55,12753.0,Japan
568938,23102,SILVER HEARTS TABLE DECORATION,3,9/29/2011 14:46,0.83,17220.0,United Kingdom
567756,23295,SET OF 12 MINI LOAF BAKING CASES,56,9/22/2011 10:52,0.83,12678.0,France
543800,85205B,PINK FELT EASTER RABBIT GARLAND,2,2/13/2011 11:36,2.55,17282.0,United Kingdom
538349,22084,PAPER CHAIN KIT EMPIRE,4,12/10/2010 14:59,5.91,,United Kingdom
570187,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,10/7/2011 15:09,4.96,,United Kingdom
547399,21944,KITTENS DESIGN FLANNEL,1,3/22/2011 16:55,1.63,,United Kingdom
542284,22659,LUNCH BOX I LOVE LONDON,12,1/27/2011 10:56,1.95,17311.0,United Kingdom
579167,22117,METAL SIGN HER DINNER IS SERVED ,2,11/28/2011 14:06,2.95,16800.0,United Kingdom
550496,22804,CANDLEHOLDER PINK HANGING HEART,1,4/18/2011 15:05,5.79,,United Kingdom
542192,22814,CARD PARTY GAMES ,12,1/26/2011 11:27,0.42,14049.0,United Kingdom
575366,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,11/9/2011 15:02,0.83,14621.0,United Kingdom
578289,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,11/23/2011 14:07,1.25,17841.0,United Kingdom
579508,23531,WALL ART BIG LOVE ,1,11/29/2011 16:33,14.13,,United Kingdom
578270,22974,CHILDRENS DOLLY GIRL MUG,1,11/23/2011 13:39,3.29,14096.0,United Kingdom
561519,22546,MINI JIGSAW PURDEY,1,7/27/2011 17:01,0.42,17870.0,United Kingdom
551339,22983,CARD BILLBOARD FONT,1,4/27/2011 17:18,0.83,,United Kingdom
548860,21175,GIN + TONIC DIET METAL SIGN,1,4/4/2011 13:38,2.55,13263.0,United Kingdom
556491,20723,STRAWBERRY CHARLOTTE BAG,5,6/12/2011 14:15,0.85,16794.0,United Kingdom
577615,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,11/21/2011 10:22,1.65,12658.0,Germany
547967,84988,SET OF 72 PINK HEART PAPER DOILIES,1,3/28/2011 15:49,2.92,,United Kingdom
574298,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,11/3/2011 15:56,4.13,,United Kingdom
580502,23439,HAND WARMER RED LOVE HEART,2,12/4/2011 13:15,2.1,16931.0,United Kingdom
570488,22699,ROSES REGENCY TEACUP AND SAUCER ,1,10/10/2011 17:12,5.79,14096.0,United Kingdom
541286,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,1/17/2011 13:08,2.95,13982.0,United Kingdom
560228,23004,TRAVEL CARD WALLET PANTRY,24,7/15/2011 17:29,0.42,17750.0,United Kingdom
540976,21908,CHOCOLATE THIS WAY METAL SIGN,12,1/12/2011 15:00,2.1,12652.0,France
541866,22697,GREEN REGENCY TEACUP AND SAUCER,6,1/24/2011 9:25,2.95,16477.0,United Kingdom
581492,22307,GOLD MUG BONE CHINA TREE OF LIFE,1,12/9/2011 10:03,8.29,,United Kingdom
536862,21257,VICTORIAN SEWING BOX MEDIUM,2,12/3/2010 11:13,16.13,,United Kingdom
538068,21651,HANGING GLASS ETCHED TEALIGHT,12,12/9/2010 14:05,1.65,17978.0,United Kingdom
557276,23138,SINGLE WIRE HOOK IVORY HEART,3,6/19/2011 12:05,1.45,16931.0,United Kingdom
575898,22098,BOUDOIR SQUARE TISSUE BOX,3,11/11/2011 15:08,0.39,16368.0,United Kingdom
563905,22178,VICTORIAN GLASS HANGING T-LIGHT,24,8/21/2011 11:43,1.25,13267.0,United Kingdom
560773,22817,CARD SUKI BIRTHDAY,7,7/20/2011 16:17,0.42,,United Kingdom
536569,84870B,BLUE GEISHA GIRL ,1,12/1/2010 15:35,3.75,16274.0,United Kingdom
564734,22505,MEMO BOARD COTTAGE DESIGN,3,8/28/2011 13:32,4.95,12484.0,Spain
543754,22877,NUMBER TILE COTTAGE GARDEN 9,8,2/11/2011 14:26,1.95,18159.0,United Kingdom
573914,22189,CREAM HEART CARD HOLDER,4,11/1/2011 15:53,3.95,14383.0,United Kingdom
548370,84050,PINK HEART SHAPE EGG FRYING PAN,1,3/30/2011 16:14,1.65,15528.0,United Kingdom
555414,23206,LUNCH BAG APPLE DESIGN,10,6/3/2011 10:06,1.65,16230.0,United Kingdom
578488,21154,RED RETROSPOT OVEN GLOVE ,1,11/24/2011 12:53,1.25,12784.0,Portugal
575875,21064,BOOM BOX SPEAKER BOYS,3,11/11/2011 13:06,4.13,,United Kingdom
552514,20754,RETROSPOT RED WASHING UP GLOVES,1,5/9/2011 16:30,4.13,,United Kingdom
539736,21181,PLEASE ONE PERSON METAL SIGN,6,12/21/2010 15:18,4.21,,United Kingdom
C557663,22312,OFFICE MUG WARMER POLKADOT,-24,6/21/2011 17:59,2.95,,EIRE
563170,23331,DECORATIVE WICKER HEART SMALL,48,8/12/2011 12:44,0.63,18237.0,United Kingdom
560535,22178,VICTORIAN GLASS HANGING T-LIGHT,12,7/19/2011 12:13,1.25,13167.0,United Kingdom
572220,21989,PACK OF 20 SKULL PAPER NAPKINS,2,10/21/2011 13:24,0.85,17800.0,United Kingdom
571193,23289,DOLLY GIRL CHILDRENS BOWL,12,10/14/2011 11:56,1.25,15484.0,United Kingdom
567793,22697,GREEN REGENCY TEACUP AND SAUCER,6,9/22/2011 11:40,2.95,12657.0,France
C561232,22429,ENAMEL MEASURING JUG CREAM,-1,7/26/2011 10:21,4.25,16133.0,United Kingdom
568399,23295,SET OF 12 MINI LOAF BAKING CASES,8,9/27/2011 10:26,0.83,16145.0,United Kingdom
552675,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,5/10/2011 15:07,4.13,,United Kingdom
554826,23209,LUNCH BAG DOILEY PATTERN ,10,5/26/2011 14:53,1.65,12493.0,France
560120,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,7/15/2011 10:27,0.83,14907.0,United Kingdom
540387,22499,WOODEN UNION JACK BUNTING,3,1/6/2011 17:58,5.95,16306.0,United Kingdom
580309,22607,WOODEN ROUNDERS GARDEN SET ,16,12/2/2011 14:46,8.5,14503.0,United Kingdom
545895,22525,CHILDRENS GARDEN GLOVES PINK,1,3/7/2011 17:14,2.46,,United Kingdom
573163,22629,SPACEBOY LUNCH BOX ,12,10/28/2011 9:06,1.95,16843.0,United Kingdom
573381,22974,CHILDRENS DOLLY GIRL MUG,3,10/30/2011 14:05,1.65,17590.0,United Kingdom
557894,47566,PARTY BUNTING,1,6/23/2011 14:13,4.95,14818.0,United Kingdom
565915,23206,LUNCH BAG APPLE DESIGN,5,9/7/2011 15:52,1.65,15752.0,United Kingdom
569700,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,10/5/2011 15:56,0.83,,United Kingdom
566190,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,9/9/2011 13:20,0.42,12748.0,United Kingdom
544885,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",6,2/24/2011 11:38,2.55,14243.0,United Kingdom
580720,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/5/2011 16:55,2.95,14629.0,United Kingdom
537463,21137,BLACK RECORD COVER FRAME,4,12/7/2010 10:08,3.75,12681.0,France
570188,23439,HAND WARMER RED LOVE HEART,96,10/7/2011 15:13,1.85,13763.0,United Kingdom
537822,22354,RETROSPOT PADDED SEAT CUSHION,15,12/8/2010 14:22,3.75,13523.0,United Kingdom
561209,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,1,7/25/2011 16:57,2.46,,United Kingdom
555577,22072,RED RETROSPOT TEA CUP AND SAUCER ,8,6/5/2011 15:53,3.75,15301.0,United Kingdom
571441,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,5,10/17/2011 13:31,2.46,14096.0,United Kingdom
546385,82600,NO SINGING METAL SIGN,48,3/11/2011 13:13,1.85,16652.0,United Kingdom
549831,22437,SET OF 9 BLACK SKULL BALLOONS,20,4/12/2011 13:10,0.85,14844.0,United Kingdom
558447,22083,PAPER CHAIN KIT RETROSPOT,40,6/29/2011 13:40,2.55,15311.0,United Kingdom
562019,85099B,JUMBO BAG RED RETROSPOT,10,8/1/2011 14:57,2.08,14709.0,United Kingdom
579187,23514,EMBROIDERED RIBBON REEL SALLY ,2,11/28/2011 15:31,4.13,,United Kingdom
557786,21165,BEWARE OF THE CAT METAL SIGN ,1,6/22/2011 16:01,1.69,15550.0,United Kingdom
549575,21385,IVORY HANGING DECORATION  HEART,2,4/10/2011 16:04,0.85,13956.0,United Kingdom
577105,22865,HAND WARMER OWL DESIGN,12,11/17/2011 17:16,2.1,16076.0,United Kingdom
575739,35953,FOLKART STAR CHRISTMAS DECORATIONS,4,11/11/2011 9:05,0.61,,United Kingdom
553860,15044A,PINK PAPER PARASOL ,1,5/19/2011 13:57,2.95,17841.0,United Kingdom
554557,23172,REGENCY TEA PLATE PINK,12,5/25/2011 10:12,1.65,15804.0,United Kingdom
549520,22917,HERB MARKER ROSEMARY,12,4/8/2011 15:19,0.65,13265.0,United Kingdom
541870,21993,FLORAL FOLK STATIONERY SET,1,1/24/2011 9:39,2.46,,United Kingdom
560298,22682,FRENCH BLUE METAL DOOR SIGN 7,1,7/18/2011 10:26,2.46,,United Kingdom
544278,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2/17/2011 12:01,0.42,15382.0,United Kingdom
572051,23514,EMBROIDERED RIBBON REEL SALLY ,144,10/20/2011 12:24,1.79,14646.0,Netherlands
544476,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2/21/2011 9:58,1.25,14796.0,United Kingdom
561882,22548,HEADS AND TAILS SPORTING FUN,12,7/31/2011 12:52,1.25,13388.0,United Kingdom
565219,22489,PACK OF 12 TRADITIONAL CRAYONS,24,9/1/2011 18:07,0.42,14420.0,United Kingdom
572279,23355,HOT WATER BOTTLE KEEP CALM,4,10/23/2011 10:56,4.95,16066.0,United Kingdom
562558,23185,FRENCH STYLE STORAGE JAR JAM,6,8/5/2011 16:43,0.29,13451.0,United Kingdom
540821,84598,BOYS ALPHABET IRON ON PATCHES,2,1/11/2011 13:16,0.43,,United Kingdom
564479,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/25/2011 13:12,1.65,12682.0,France
546888,79066K,RETRO MOD TRAY,1,3/17/2011 18:15,1.63,,United Kingdom
579938,23175,REGENCY MILK JUG PINK ,4,12/1/2011 10:18,3.25,14146.0,United Kingdom
578926,21155,RED RETROSPOT PEG BAG,1,11/27/2011 12:24,2.55,18156.0,United Kingdom
548203,20724,RED RETROSPOT CHARLOTTE BAG,158,3/29/2011 16:41,1.95,,United Kingdom
577951,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,11/22/2011 12:09,0.42,17238.0,United Kingdom
556104,23203,JUMBO BAG DOILEY PATTERNS,10,6/8/2011 16:34,2.08,13875.0,United Kingdom
578057,23356,LOVE HOT WATER BOTTLE,1,11/22/2011 15:05,5.95,12920.0,United Kingdom
544672,21058,PARTY INVITES WOODLAND,48,2/22/2011 15:45,0.85,14646.0,Netherlands
538349,21975,PACK OF 60 DINOSAUR CAKE CASES,1,12/10/2010 14:59,1.28,,United Kingdom
543913,22726,ALARM CLOCK BAKELIKE GREEN,3,2/14/2011 13:11,3.75,17591.0,United Kingdom
562717,22386,JUMBO BAG PINK POLKADOT,1,8/8/2011 15:42,4.13,,United Kingdom
575951,21212,PACK OF 72 RETROSPOT CAKE CASES,24,11/13/2011 11:54,0.55,13450.0,United Kingdom
576071,22384,LUNCH BAG PINK POLKADOT,1,11/13/2011 16:03,1.65,18069.0,United Kingdom
571931,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,2,10/19/2011 16:59,7.46,,United Kingdom
549250,22083,PAPER CHAIN KIT RETROSPOT,2,4/7/2011 12:10,2.95,14446.0,United Kingdom
580657,23247,BISCUIT TIN 50'S CHRISTMAS,6,12/5/2011 13:43,2.89,14696.0,United Kingdom
541615,22100,SKULLS SQUARE TISSUE BOX,2,1/20/2011 10:43,1.25,16395.0,United Kingdom
578698,23697,A PRETTY THANK YOU CARD,12,11/25/2011 10:20,0.42,12620.0,France
543358,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,5,2/7/2011 14:04,2.46,,United Kingdom
581219,22687,DOORMAT CHRISTMAS VILLAGE,1,12/8/2011 9:28,16.63,,United Kingdom
540098,22469,HEART OF WICKER SMALL,2,1/4/2011 15:50,1.65,16241.0,United Kingdom
538524,90192,JADE DROP EARRINGS W FILIGREE,1,12/13/2010 9:35,5.09,,United Kingdom
545530,22860,EASTER TIN CHICKS PINK DAISY,6,3/3/2011 13:45,1.65,17416.0,United Kingdom
578344,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,11/24/2011 9:21,0.83,,United Kingdom
576618,21993,FLORAL FOLK STATIONERY SET,2,11/15/2011 17:00,2.46,,United Kingdom
544460,85146,JARDIN ETCHED GLASS SMALL BELL JAR,1,2/20/2011 14:01,5.95,16931.0,United Kingdom
581407,22766,PHOTO FRAME CORNICE,2,12/8/2011 13:59,2.95,13263.0,United Kingdom
572291,22624,IVORY KITCHEN SCALES,2,10/23/2011 12:46,8.5,16931.0,United Kingdom
549755,22630,DOLLY GIRL LUNCH BOX,24,4/12/2011 11:34,1.95,16843.0,United Kingdom
540359,22356,CHARLOTTE BAG PINK POLKADOT,10,1/6/2011 15:29,0.85,18041.0,United Kingdom
556206,22427,ENAMEL FLOWER JUG CREAM,3,6/9/2011 13:46,5.95,14911.0,EIRE
556126,71053,WHITE METAL LANTERN,8,6/9/2011 10:23,3.75,14911.0,EIRE
550912,22966,GINGERBREAD MAN COOKIE CUTTER,12,4/21/2011 13:17,1.25,13267.0,United Kingdom
579101,23165,LARGE CERAMIC TOP STORAGE JAR,12,11/28/2011 11:27,1.65,16364.0,United Kingdom
580162,22553,PLASTERS IN TIN SKULLS,3,12/2/2011 10:52,1.65,12856.0,United Kingdom
538853,20867,PINK ROSE FABRIC MIRROR,2,12/14/2010 13:35,1.25,16805.0,United Kingdom
552197,22493,PAINT YOUR OWN CANVAS SET,24,5/6/2011 14:32,1.65,13743.0,United Kingdom
576520,22726,ALARM CLOCK BAKELIKE GREEN,1,11/15/2011 12:33,3.75,14467.0,United Kingdom
546116,22966,GINGERBREAD MAN COOKIE CUTTER,12,3/9/2011 13:53,1.25,15367.0,United Kingdom
538566,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,1,12/13/2010 11:21,5.91,,United Kingdom
564377,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,6,8/25/2011 10:26,2.1,15263.0,United Kingdom
571716,23209,LUNCH BAG VINTAGE DOILY ,1,10/18/2011 17:05,4.13,,United Kingdom
581027,22111,SCOTTIE DOG HOT WATER BOTTLE,6,12/7/2011 10:43,4.95,17091.0,United Kingdom
576095,16048,TEATIME ROUND PENCIL SHARPENER ,24,11/14/2011 9:13,0.12,14904.0,United Kingdom
558751,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,7/3/2011 11:26,2.1,16009.0,United Kingdom
578844,22941,CHRISTMAS LIGHTS 10 REINDEER,1,11/25/2011 16:14,16.63,,United Kingdom
567899,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,9/22/2011 16:26,0.65,14911.0,EIRE
578544,21790,VINTAGE SNAP CARDS,12,11/24/2011 15:01,0.85,17096.0,United Kingdom
570231,37489D,PINK/GREEN FLOWER DESIGN BIG MUG,2,10/9/2011 13:44,0.39,16685.0,United Kingdom
553480,21143,,24,5/17/2011 11:51,0.0,,United Kingdom
536787,71053,WHITE METAL LANTERN,6,12/2/2010 15:24,3.39,17850.0,United Kingdom
558613,22374,AIRLINE BAG VINTAGE JET SET RED,4,6/30/2011 15:46,4.25,14911.0,EIRE
572667,21619,4 VANILLA BOTANICAL CANDLES,12,10/25/2011 13:05,1.25,15963.0,United Kingdom
579555,84836,ZINC METAL HEART DECORATION,3,11/30/2011 11:08,1.25,16241.0,United Kingdom
577698,23096,PETIT TRAY CHIC,2,11/21/2011 12:05,1.65,14963.0,United Kingdom
574700,22297,HEART IVORY TRELLIS SMALL,6,11/6/2011 13:53,1.25,16033.0,United Kingdom
557570,22613,PACK OF 20 SPACEBOY NAPKINS,2,6/21/2011 10:48,0.85,15998.0,United Kingdom
546432,84665,SQUARE CHERRY BLOSSOM CABINET,4,3/14/2011 8:21,5.95,14180.0,United Kingdom
539053,85024C,PINK SMALL JEWELLED PHOTOFRAME,1,12/15/2010 16:32,1.65,16725.0,United Kingdom
576837,10135,COLOURING PENCILS BROWN TUBE,1,11/16/2011 15:16,2.46,,United Kingdom
581334,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,12/8/2011 12:07,2.95,17841.0,United Kingdom
579508,22418,10 COLOUR SPACEBOY PEN,1,11/29/2011 16:33,1.63,,United Kingdom
580622,23389,SPACEBOY MINI BACKPACK,4,12/5/2011 12:09,4.15,17006.0,United Kingdom
578521,21621,VINTAGE UNION JACK BUNTING,1,11/24/2011 14:06,8.5,17812.0,United Kingdom
563444,20728,LUNCH BAG CARS BLUE,5,8/16/2011 13:50,1.65,16033.0,United Kingdom
567911,23313,VINTAGE CHRISTMAS BUNTING,10,9/22/2011 17:00,4.95,14854.0,United Kingdom
570701,22699,ROSES REGENCY TEACUP AND SAUCER ,12,10/12/2011 9:35,2.95,16652.0,United Kingdom
569651,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,10/5/2011 12:49,0.55,14534.0,United Kingdom
580595,22726,ALARM CLOCK BAKELIKE GREEN,8,12/5/2011 10:38,3.75,14194.0,United Kingdom
573780,22430,ENAMEL WATERING CAN CREAM,4,11/1/2011 11:12,4.95,17503.0,United Kingdom
576840,21001,ROSE DU SUD WASHBAG ,1,11/16/2011 15:23,4.13,,United Kingdom
546891,84360,TABLE LAMP WHITE SHADE WOOD BASE,2,3/17/2011 18:18,13.29,,United Kingdom
568198,22913,RED COAT RACK PARIS FASHION,1,9/25/2011 14:52,4.95,16771.0,United Kingdom
579297,82482,WOODEN PICTURE FRAME WHITE FINISH,1,11/29/2011 11:23,4.96,,United Kingdom
542794,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2/1/2011 10:56,9.13,,United Kingdom
540458,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/7/2011 12:28,0.65,12501.0,Germany
571716,22337,ANGEL DECORATION PAINTED ZINC ,2,10/18/2011 17:05,0.63,,United Kingdom
571713,22585,PACK OF 6 BIRDY GIFT TAGS,1,10/18/2011 16:58,2.46,,United Kingdom
555282,20658,RED RETROSPOT LUGGAGE TAG,20,6/2/2011 9:04,1.25,12709.0,Germany
